gene_symbol	ACD	ACN	ALO
MTRF1	34.104	33.282	37.787
MTRF1L	134.917	173.987	117.615
MTRR	252.111	333.111	71.430
MTSS1	299.467	384.683	242.055
MTSS1L	25.830	33.292	145.847
MTTP	9.600	9.538	8.680
MTUS1	246.637	395.390	308.580
MTUS2	26.483	24.936	26.845
MTX2	303.456	422.598	223.420
MTX3	132.206	211.121	131.730
MUC1	122.937	453.636	703.140
MUC12	19.197	19.165	23.940
MUC13	40.089	26.473	38.380
MUC15	150.950	307.088	586.200
MUC16	19.478	16.157	29.280
MUC17	24.772	25.730	19.740
MUC19	17.933	14.678	11.140
MUC2	46.511	32.787	34.760
MUC20	62.471	30.714	57.260
MUC3A	81.594	56.728	23.860
MUC3B	82.622	66.102	70.220
MUC4	26.502	24.049	41.444
MUC5AC	39.239	34.967	89.515
MUC5B	21.478	24.854	51.420
MUC6	64.978	65.960	45.920
MUC7	14.156	23.698	124.180
MUC8	84.622	93.349	99.450
MUCL1	3386.967	5661.058	3565.600
MUDENG	216.493	310.379	103.800
MUL1	202.711	210.284	96.960
MUM1	148.369	142.499	118.405
MUM1L1	12.644	18.519	13.080
MURC	9.256	10.453	9.200
MUS81	189.078	166.532	161.600
MUSK	12.119	10.742	13.387
MUSTN1	13.744	13.552	13.200
MUSTN1 /// TMEM110	119.267	125.913	99.980
MUT	270.050	459.752	243.560
MUTED	330.000	246.237	332.050
MUTED /// TXNDC5	1793.078	1723.215	525.800
MUTYH	170.044	122.281	86.380
MVD	71.767	122.151	95.040
MVK	194.474	208.882	147.007
MVP	579.711	523.263	205.440
MX1	860.178	204.817	135.880
MX2	496.711	237.342	46.660
MXD1	95.148	236.066	413.087
MXD3	135.322	121.638	67.620
MXD4	176.774	248.019	165.087
MXI1	993.189	1587.746	504.660
MXRA5	1600.178	1759.002	1154.640
MXRA7	754.478	713.124	397.487
MXRA8	226.656	209.885	133.660
MYADM	1144.700	1090.122	486.980
MYADML2	22.667	24.297	56.780
MYB	48.700	68.522	37.000
MYBBP1A	119.128	111.993	255.300
MYBL1	51.861	27.849	24.420
MYBL2	91.511	83.440	33.340
MYBPC1	16.811	20.393	40.100
MYBPC2	19.856	19.293	18.760
MYBPC3	80.167	68.928	73.640
MYBPH	35.589	31.517	52.560
MYC	423.683	537.202	940.420
MYCBP	161.315	256.675	240.973
MYCBP2	1785.022	923.982	489.673
MYCBPAP	17.800	15.498	24.000
MYCL1	67.572	87.688	103.970
MYCN	29.180	31.763	39.180
MYCNOS	20.511	19.437	16.330
MYCT1	39.156	49.384	32.210
MYD88	1115.822	1136.531	274.980
MYEF2	28.211	23.928	30.912
MYEOV	50.472	66.291	111.460
MYEOV2	678.811	866.178	918.630
MYF5	13.833	12.556	10.620
MYF6	17.600	20.451	18.960
MYH1	8.800	9.331	11.780
MYH10	181.178	396.912	175.570
MYH11	440.889	281.092	401.460
MYH13	26.189	24.124	38.480
MYH14	84.502	93.074	244.600
MYH15	16.567	15.310	22.340
MYH16	12.600	11.963	17.600
MYH2	10.889	11.419	15.640
MYH3	22.056	18.499	30.460
MYH4	12.333	12.170	20.200
MYH6	14.078	14.227	48.040
MYH6 /// MYH7	12.011	14.420	52.540
MYH7	28.611	29.429	163.100
MYH7B	16.828	15.314	33.660
MYH8	11.528	11.415	11.390
MYH9	1229.533	1186.951	1193.060
MYL1	17.689	16.276	24.600
MYL10	70.017	52.058	33.730
MYL12A	1221.789	1011.774	784.760
MYL12A /// MYL12B	3706.500	3525.817	4147.460
MYL12B	3489.289	3561.058	3132.620
MYL2	12.322	13.313	14.960
MYL3	44.856	53.603	89.440
MYL4	63.117	64.214	116.915
MYL5	74.078	98.310	102.780
MYL6	3434.106	3123.922	3743.800
MYL6B	232.167	288.071	612.260
MYL7	40.656	31.426	48.640
MYL9	795.200	380.398	745.440
MYLIP	330.915	365.329	298.710
MYLK	635.384	538.948	611.516
MYLK2	62.267	52.873	67.300
MYLK3	16.693	19.251	18.476
MYLK4	19.563	19.425	11.833
MYLPF	44.011	43.337	42.460
MYNN	42.489	48.757	41.963
MYO10	111.356	131.122	113.348
MYO15A	24.433	27.729	31.260
MYO15B	84.256	71.784	50.867
MYO16	17.561	19.161	15.760
MYO18A /// TIAF1	293.700	243.150	326.940
MYO18B	21.511	19.229	26.160
MYO19	211.356	128.385	111.647
MYO1A	31.733	31.450	39.160
MYO1B	173.152	163.501	160.747
MYO1C	561.741	613.075	523.347
MYO1D	66.944	122.425	174.550
MYO1E	122.111	161.452	122.640
MYO1F	219.767	177.645	33.120
MYO1G	145.917	66.476	32.220
MYO1H	14.822	15.749	16.680
MYO3A	16.263	15.801	11.387
MYO3B	11.030	11.849	29.767
MYO5A	180.931	263.173	107.135
MYO5B	93.467	204.038	87.093
MYO5C	159.756	221.109	85.460
MYO6	183.737	304.084	290.780
MYO7A	37.589	45.435	37.540
MYO7B	32.078	28.819	29.720
MYO9A	156.293	148.806	86.547
MYO9B	117.644	100.404	78.033
MYOC	49.111	39.284	22.940
MYOCD	70.750	43.609	27.400
MYOD1	48.800	43.380	20.080
MYOF	805.485	500.665	347.793
MYOG	88.356	54.102	31.940
MYOM1	27.500	33.383	46.600
MYOM2	71.389	68.630	126.560
MYOM3	30.883	33.668	49.490
MYOT	15.811	17.987	16.320
MYOZ1	40.900	42.778	23.800
MYOZ2	11.681	10.950	9.440
MYOZ3	82.569	66.705	90.460
MYPN	23.622	20.189	20.560
MYPOP	70.633	98.110	35.220
MYRIP	19.083	21.858	18.010
MYSM1	68.470	60.814	102.520
MYST1	139.306	122.302	94.960
MYST2	178.978	216.796	201.200
MYST3	435.703	351.716	359.105
MYST4	122.996	147.657	127.708
MYT1	29.637	25.927	28.033
MYT1L	9.697	9.138	8.315
MZF1	126.983	119.002	142.760
MZT1	239.822	293.511	157.280
MZT2A	929.656	857.222	511.080
MZT2B	1089.111	645.090	950.930
N4BP1	396.539	510.324	212.780
N4BP2	67.094	71.132	36.320
N4BP2L1	69.622	69.010	52.575
N4BP2L2	537.217	211.749	235.300
N4BP2L2-IT	48.078	22.761	11.520
N4BP3	19.889	23.029	26.000
N6AMT1	20.904	24.368	24.787
N6AMT2	114.233	168.916	83.640
NAA10	271.567	303.074	498.620
NAA11	21.456	17.317	16.040
NAA15	87.639	118.321	90.803
NAA16	103.667	120.564	41.150
NAA20	875.089	957.905	573.220
NAA25	144.637	97.220	37.700
NAA30	91.644	129.828	164.440
NAA35	174.700	172.356	101.250
NAA38	131.653	161.683	124.785
NAA40	61.533	142.026	99.610
NAA50	744.328	877.850	617.830
NAAA	245.022	211.781	105.573
NAALAD2	10.067	11.031	10.076
NAALADL1	65.183	70.041	52.790
NAALADL2	10.433	10.258	23.020
NAB1	232.772	206.141	181.000
NAB2	115.939	107.892	158.220
NACA	5166.100	5015.086	6848.260
NACA2	9.533	9.769	42.780
NACAD	36.533	35.765	87.660
NACAP1	1195.922	953.823	1421.900
NACC1	141.167	111.374	127.060
NACC2	144.394	164.846	75.870
NADK	181.259	194.850	220.413
NADSYN1	112.622	127.770	248.295
NAE1	853.633	1015.983	357.160
NAF1	34.433	77.245	93.240
NAG18	9.611	9.145	13.280
NAGA	220.774	261.590	112.407
NAGK	981.744	747.906	369.380
NAGLU	64.561	83.842	61.450
NAGPA	146.878	138.787	72.180
NAGS	37.378	50.816	55.360
NAIF1	42.306	43.885	42.480
NAIP	131.456	80.344	31.320
NALCN	14.981	14.538	14.433
NAMPT	696.808	904.565	306.765
NANOG	39.133	22.947	17.080
NANOS1	33.222	157.526	54.820
NANOS2	18.878	15.961	17.000
NANOS3	49.111	50.954	42.680
NANP	115.911	164.014	48.260
NANS	270.600	303.754	246.510
NAP1L1	1257.327	1123.081	1329.429
NAP1L2	27.700	40.538	35.940
NAP1L3	54.444	121.737	21.420
NAP1L4	170.813	167.958	112.464
NAP1L5	92.922	148.859	60.190
NAPA	260.144	202.942	148.193
NAPB	85.400	82.706	32.520
NAPEPLD	43.551	55.476	47.904
NAPG	112.389	132.016	155.910
NAPRT1	190.050	193.576	143.210
NAPSA	57.611	45.612	30.580
NAPSB	125.622	128.703	30.860
NARF	570.600	461.996	258.260
NARFL	108.833	139.487	115.860
NARG2	71.508	75.039	126.115
NARS	1795.467	1786.335	441.200
NARS2	184.256	200.166	49.340
NASP	206.422	133.679	125.305
NAT1	72.067	143.079	25.660
NAT10	472.956	332.953	219.560
NAT14	59.533	66.995	98.760
NAT15	379.483	332.719	213.560
NAT2	18.611	23.065	11.480
NAT6	83.600	101.236	81.960
NAT8	16.556	19.502	22.420
NAT8 /// NAT8B	25.511	25.298	15.600
NAT8B	18.044	16.393	18.700
NAT8L	59.800	70.116	86.690
NAT9	129.644	116.649	69.680
NAV1	164.624	163.796	126.566
NAV2	56.881	91.107	116.193
NAV3	39.400	53.228	26.264
NBAS	116.767	110.111	130.293
NBEA	40.272	62.556	28.480
NBEAL1	65.206	34.958	36.940
NBEAL2	108.222	88.503	91.960
NBL1	842.700	854.953	570.840
NBLA00301	12.611	13.329	9.240
NBN	180.142	218.102	160.164
NBPF1	118.056	63.340	34.670
NBPF1 /// NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF16 /// NBPF24 /// NBPF8	1346.989	689.641	505.940
NBPF1 /// NBPF10 /// NBPF11 /// NBPF12 /// NBPF14 /// NBPF15 /// NBPF16 /// NBPF24 /// NBPF8 /// NBPF9	2686.867	2058.634	2762.520
NBPF10	921.896	966.774	1324.073
NBPF10 /// NBPF11 /// NBPF12 /// NBPF15 /// NBPF16 /// NBPF24 /// NBPF8 /// NBPF9	2724.167	2117.573	2893.640
NBPF10 /// NBPF12 /// NBPF15 /// NBPF16 /// NBPF8 /// NBPF9	2666.222	2219.224	3040.700
NBPF11 /// NBPF12 /// NBPF24	69.467	109.899	33.280
NBPF11 /// NBPF24 /// NBPF8	1849.422	1273.862	2091.340
NBPF3	28.539	32.241	55.260
NBPF4	26.100	24.873	14.260
NBPF5	14.800	11.809	10.860
NBPF8	10.267	9.313	18.500
NBR1	263.436	242.621	380.360
NBR2	55.728	68.098	139.100
NCALD	106.172	81.490	82.910
NCAM1	26.310	30.737	40.789
NCAM2	10.306	10.932	10.530
NCAN	15.922	22.598	19.240
NCAPD2	96.222	94.310	90.260
NCAPD3	103.600	140.640	81.160
NCAPG	50.406	40.468	77.280
NCAPG2	133.056	175.101	74.800
NCAPH	37.789	48.203	17.460
NCAPH2	89.418	79.615	118.780
NCBP1	43.583	61.160	81.050
NCBP2	336.128	304.713	300.240
NCDN	48.304	49.159	66.453
NCEH1	35.256	90.272	17.000
NCF1 /// NCF1B /// NCF1C	42.067	93.539	85.520
NCF1C	50.567	97.899	76.940
NCF2	310.944	256.350	164.040
NCF4	63.044	73.055	72.060
NCK1	233.930	328.028	220.260
NCK2	619.456	864.000	1131.040
NCKAP1	439.944	521.900	555.290
NCKAP1L	298.022	230.781	60.660
NCKAP5	10.811	17.849	19.220
NCKAP5L	51.944	47.000	26.750
NCKIPSD	67.600	85.793	68.140
NCL	1302.644	1437.858	1601.390
NCLN	43.630	53.119	53.133
NCOA1	262.091	318.957	250.852
NCOA2	185.036	206.887	216.625
NCOA3	269.020	157.830	412.930
NCOA4	2799.556	3110.478	1350.840
NCOA5	114.283	107.529	87.740
NCOA6	245.550	232.821	188.570
NCOA7	313.570	396.777	117.420
NCOR1	127.920	187.866	93.672
NCOR2	227.222	224.422	197.684
NCR1	30.230	29.966	34.567
NCR2	69.678	57.734	99.690
NCR3	60.848	50.501	53.000
NCRNA00028	46.700	41.416	77.380
NCRNA00029	19.333	19.109	27.380
NCRNA00032	15.969	12.882	17.100
NCRNA00051	14.422	12.174	10.220
NCRNA00052	14.156	12.699	10.340
NCRNA00081	266.793	256.416	894.964
NCRNA00085	20.300	19.631	25.480
NCRNA00086 /// NCRNA00087	57.511	114.424	65.300
NCRNA00092	34.989	40.327	60.420
NCRNA00094	86.122	79.109	144.480
NCRNA00095	30.978	30.217	25.500
NCRNA00102	7.378	7.110	7.700
NCRNA00103	55.178	48.126	27.520
NCRNA00107	69.767	57.072	13.520
NCRNA00112	22.422	17.119	21.340
NCRNA00113	13.489	11.717	14.660
NCRNA00115	14.944	17.682	23.080
NCRNA00116	249.722	416.172	621.980
NCRNA00118	31.056	28.927	60.460
NCRNA00119	19.344	18.031	14.080
NCRNA00120	10.867	9.770	7.920
NCRNA00152	17.456	14.339	12.780
NCRNA00158	10.422	11.500	9.780
NCRNA00161	16.356	13.503	15.660
NCRNA00162	29.256	28.869	33.780
NCRNA00163	34.244	30.510	30.660
NCRNA00165	20.378	27.047	21.820
NCRNA00167	14.667	15.277	11.440
NCRNA00168	89.133	91.187	30.620
NCRNA00171	21.128	21.314	16.530
NCRNA00173	68.128	39.932	30.390
NCRNA00174	48.378	42.948	29.780
NCRNA00175	17.133	14.609	21.000
NCRNA00176	24.156	20.704	49.660
NCRNA00182	393.715	128.856	41.313
NCRNA00183	22.589	45.189	39.840
NCRNA00184	20.244	20.954	25.430
NCRNA00185	13.844	42.498	20.460
NCRNA00186	12.833	11.292	8.160
NCRNA00188	302.696	622.254	1543.140
NCRNA00189	9.117	9.862	11.360
NCRNA00201	209.344	85.679	110.820
NCRNA00202	30.989	28.179	107.180
NCRNA00204	21.078	22.965	41.300
NCRNA00204B	27.456	19.312	15.600
NCRNA00205	22.078	21.485	21.700
NCRNA00208	23.133	19.833	20.800
NCRNA00213	34.783	26.213	19.160
NCRNA00219	837.911	880.674	300.240
NCRNA00221	11.833	9.461	12.700
NCRNA00226	10.933	10.336	9.580
NCRNA00230A	16.294	19.070	52.710
NCRNA00230A /// NCRNA00230B	13.867	14.923	11.920
NCRNA00238	7.811	7.693	9.180
NCRNA00240	12.078	12.146	9.740
NCRNA00241	57.100	45.508	25.220
NCRNA00242	19.911	27.734	30.660
NCRNA00244	21.633	19.433	12.300
NCRNA00245	48.944	38.971	23.410
NCRNA00246B	14.311	13.048	12.780
NCRNA00247	20.104	26.606	18.620
NCRNA00253	41.944	41.822	25.320
NCRNA00255	12.433	12.427	12.480
NCRNA00256A /// NCRNA00256B	26.667	34.817	16.440
NCRNA00257	14.822	14.649	14.820
NCRNA00258	17.078	16.657	23.680
NCRNA00260	64.422	32.448	13.120
NCRNA00261	17.200	17.301	15.280
NCRNA00263	14.256	16.503	22.620
NCRNA00265	24.706	22.521	55.360
NCRNA00269	21.333	18.689	17.020
NCRNA00271	10.556	11.243	10.060
NCRNA00275	1521.417	1590.519	1273.250
NCRNA00276	10.456	8.700	11.420
NCRNA00277	25.189	24.263	18.940
NCRNA00281	10.711	9.214	11.000
NCRNA00282	17.222	16.310	19.420
NCRNA00284	11.822	12.289	10.140
NCRNA00285	17.433	14.353	12.560
NCRNA00286A /// NCRNA00286B	10.800	9.674	9.280
NCRNA00287	59.994	53.384	36.550
NCRNA00288	19.989	19.041	10.280
NCRNA00290	9.722	8.984	11.600
NCRNA00291	10.000	9.287	9.280
NCRNA00291 /// TTC6	23.156	26.687	12.580
NCRNA00292	50.633	68.006	32.000
NCRNA00293	27.178	23.205	41.220
NCRNA00294	108.367	156.403	75.380
NCS1	67.662	68.927	71.852
NCSTN	297.144	276.931	310.640
ND2	8764.833	8762.234	10219.600
ND3 /// SH3KBP1	15511.456	17028.157	8570.860
ND6	774.700	237.777	9675.060
NDC80	59.200	67.176	28.720
NDE1	131.038	115.815	105.524
NDEL1	858.878	1109.015	547.600
NDFIP1	447.715	608.061	261.447
NDFIP2	403.789	478.037	544.720
NDN	415.267	489.865	508.100
NDNL2	86.467	162.793	151.640
NDOR1	93.200	81.372	94.135
NDP	13.000	37.067	16.560
NDRG1	2694.367	2175.228	2503.840
NDRG2	272.952	360.579	1272.000
NDRG3	202.600	188.236	158.967
NDRG4	61.422	69.901	160.940
NDST1	97.315	120.231	108.000
NDST2	145.006	140.686	81.300
NDST3	12.578	10.757	11.360
NDST4	13.344	12.894	10.270
NDUFA1	1692.667	2189.285	2173.380
NDUFA10	178.478	124.287	159.120
NDUFA11	823.185	724.323	683.520
NDUFA12	1576.567	2015.597	1600.080
NDUFA13	1409.111	1693.475	616.900
NDUFA2	318.815	356.095	400.693
NDUFA3	894.589	956.565	420.340
NDUFA4	2544.267	3034.686	3034.120
NDUFA4L2	256.956	218.457	108.460
NDUFA5	292.250	283.660	245.800
NDUFA6	986.678	1261.292	885.890
NDUFA7	179.650	285.543	216.900
NDUFA8	682.244	864.994	654.940
NDUFA9	930.144	774.102	441.620
NDUFAB1	1786.133	2229.267	1280.000
NDUFAF1	228.111	340.513	143.680
NDUFAF2	326.689	565.759	361.800
NDUFAF3	338.978	303.737	293.360
NDUFAF4	133.656	214.118	167.250
NDUFB1	1080.933	1176.663	1010.070
NDUFB10	687.911	909.982	746.240
NDUFB11	853.000	1011.113	943.580
NDUFB2	1086.419	1320.521	1141.580
NDUFB3	991.667	1149.149	988.420
NDUFB4	1107.000	1623.941	1163.410
NDUFB5	1249.967	1886.023	1217.220
NDUFB6	619.939	947.143	393.780
NDUFB7	275.072	214.862	314.790
NDUFB8	971.306	785.035	816.040
NDUFB8 /// SEC31B	1279.911	1147.793	893.480
NDUFB9	2293.789	2793.569	2072.000
NDUFC1	853.183	1010.259	734.150
NDUFC2	1010.128	1243.803	806.380
NDUFS1	142.973	263.526	290.244
NDUFS2	895.589	972.274	756.380
NDUFS3	692.778	852.945	581.640
NDUFS4	334.050	373.501	330.940
NDUFS5 /// RPL10	2491.800	3046.841	3066.320
NDUFS6	1832.567	1659.104	2380.940
NDUFS7	169.811	203.737	66.740
NDUFS8	595.900	468.834	600.340
NDUFV1	603.767	551.451	360.110
NDUFV2	1026.700	1728.215	788.600
NDUFV3	192.044	279.272	524.730
NEAT1	2474.081	1495.791	2296.660
NEB	20.489	31.458	14.780
NEBL	213.461	214.313	284.430
NECAB1	9.433	8.575	8.520
NECAB2	63.722	53.604	40.600
NECAB3	97.617	100.927	86.900
NECAP1	176.267	238.147	64.580
NECAP2	743.311	627.888	425.480
NEDD1	176.774	180.371	86.680
NEDD4	140.956	213.485	82.420
NEDD4L	38.359	52.284	42.970
NEDD8	1242.422	1234.799	1189.400
NEDD9	62.225	91.971	55.960
NEFH	23.444	27.246	24.980
NEFL	15.956	14.560	10.760
NEFM	16.006	17.379	15.130
NEGR1	60.258	65.512	75.765
NEIL1	82.150	51.376	85.150
NEIL2	101.978	99.888	453.980
NEIL3	16.967	25.587	12.580
NEK1	68.822	65.185	74.588
NEK10	32.300	25.971	39.160
NEK11	38.752	39.829	28.647
NEK2	20.589	37.443	21.160
NEK3	90.200	72.301	71.530
NEK4	39.883	81.703	39.240
NEK6	63.844	60.495	75.530
NEK7	616.478	532.283	814.180
NEK8	130.083	76.976	62.130
NEK9	145.281	157.321	150.067
NELF	102.344	100.945	136.680
NELL1	19.233	16.398	16.940
NELL2	305.078	199.917	163.320
NENF	183.096	262.827	438.193
NEO1	136.122	175.744	193.467
NES	114.061	204.350	91.050
NET1	627.972	794.316	1892.410
NETO1	13.014	14.176	10.330
NETO2	33.122	100.200	23.700
NEU1	161.522	190.785	109.580
NEU2	31.100	37.864	37.100
NEU3	37.726	38.057	28.793
NEU4	76.144	59.124	50.400
NEURL	33.756	30.626	33.840
NEURL1B	353.044	525.175	218.580
NEURL2	60.911	62.289	58.860
NEURL3	67.867	44.642	29.900
NEURL4	84.467	75.376	50.980
NEUROD1	11.311	10.725	8.680
NEUROD2	32.600	27.632	22.980
NEUROD4	18.778	18.130	13.600
NEUROD6	28.200	21.591	12.740
NEUROG1	24.578	26.013	41.980
NEUROG2	11.444	10.555	18.260
NEUROG3	17.700	20.017	26.520
NEXN	55.133	69.521	49.260
NF1	52.748	50.860	79.030
NF2	44.633	55.559	65.948
NFAM1	100.211	90.874	100.280
NFASC	38.664	39.943	55.400
NFAT5	456.881	366.447	209.740
NFATC1	121.139	112.960	67.505
NFATC2	141.667	135.551	133.760
NFATC2IP	230.870	233.690	129.257
NFATC3	195.774	160.861	299.273
NFATC4	81.504	82.277	95.580
NFE2	21.667	39.690	24.960
NFE2L1	837.904	695.879	1111.140
NFE2L2	655.711	1084.971	369.440
NFE2L3	35.767	82.386	107.990
NFE4	14.967	16.605	15.600
NFIA	314.975	459.804	466.691
NFIB	726.679	677.925	680.184
NFIC	699.759	876.931	889.627
NFIL3	433.744	717.602	1109.900
NFIX	212.553	235.107	372.120
NFKB1	510.844	334.456	224.720
NFKB2	64.744	42.054	45.167
NFKBIA	3269.600	1949.327	2031.400
NFKBIB	110.096	135.089	252.260
NFKBID	49.885	37.503	23.507
NFKBIE	168.011	140.147	130.720
NFKBIL1	92.744	100.111	134.320
NFKBIL2	41.022	35.969	54.920
NFKBIZ	1423.056	1053.038	1054.070
NFRKB	85.739	80.458	78.160
NFS1	87.822	124.330	61.630
NFU1	316.411	386.462	222.300
NFX1	190.182	128.589	105.972
NFXL1	88.067	126.075	87.900
NFYA	52.443	58.155	85.893
NFYB	86.878	85.032	93.245
NFYC	121.204	137.504	245.423
NGB	53.839	49.359	135.820
NGDN	225.650	212.182	143.570
NGEF	51.028	74.378	28.240
NGF	55.356	52.055	34.500
NGFR	40.467	59.205	66.940
NGFRAP1	1314.156	2284.921	949.720
NGLY1	434.967	306.574	222.340
NGRN	883.111	534.584	1421.400
NHEDC1	13.189	12.280	12.327
NHEDC2	55.850	58.158	35.760
NHEG1	24.111	20.770	15.940
NHEJ1	95.967	117.389	45.540
NHLH1	61.078	52.991	25.040
NHLH2	18.806	23.588	31.390
NHLRC2	27.389	35.096	88.310
NHLRC3	58.637	56.341	42.727
NHLRC4	95.444	104.103	80.400
NHP2	1573.489	1713.929	997.160
NHP2L1	710.407	670.799	594.227
NHS	47.344	62.907	51.720
NHSL1	126.489	149.039	187.680
NHSL2	24.844	19.998	17.680
NICN1	104.011	174.423	134.420
NID1	77.933	149.499	144.660
NID2	270.744	250.466	71.980
NIF3L1	368.689	401.581	202.100
NIN	122.830	106.967	152.160
NINJ1	390.744	559.933	253.920
NINJ2	79.000	143.961	61.520
NINL	64.500	90.213	44.480
NIP7	147.606	195.839	110.450
NIPA1	74.794	40.878	92.680
NIPA2	428.894	471.729	208.910
NIPAL1	53.861	42.501	194.590
NIPAL2	224.374	356.462	447.687
NIPAL3	120.683	142.896	98.945
NIPAL4	261.144	283.784	213.300
NIPBL	207.424	261.875	278.200
NIPSNAP1	220.244	343.675	202.680
NIPSNAP3A	156.256	344.194	166.400
NIPSNAP3B	12.889	21.516	15.530
NISCH	474.456	382.672	193.250
NIT1	126.483	131.585	76.540
NIT2	675.867	784.516	525.380
NKAIN1	39.811	40.309	32.740
NKAIN2	11.850	11.711	10.340
NKAIN3	14.722	12.416	13.500
NKAIN4	26.758	28.597	21.855
NKAP	95.244	164.766	94.340
NKAPL	20.328	21.969	29.790
NKAPP1	28.500	26.015	30.240
NKD1	37.333	39.455	141.120
NKD2	103.200	114.400	61.160
NKG7	61.767	57.457	37.940
NKIRAS1	79.578	109.421	73.040
NKIRAS2	180.911	250.216	141.010
NKPD1	70.267	88.820	191.960
NKRF	148.778	149.461	64.980
NKTR	413.206	123.443	85.583
NKX1-1	50.044	50.928	93.860
NKX2-1	21.530	22.583	46.407
NKX2-2	11.000	8.947	8.720
NKX2-3	11.422	10.678	13.500
NKX2-5	57.222	60.969	49.120
NKX2-8	31.422	33.533	89.120
NKX3-1	32.737	32.487	19.813
NKX3-2	19.333	18.984	15.640
NKX6-1	21.844	26.385	69.040
NKX6-2	23.800	30.489	58.860
NKX6-3	50.256	39.960	53.960
NLE1	57.989	65.241	57.060
NLGN1	12.389	14.794	11.700
NLGN2	96.067	89.207	74.740
NLGN3	38.272	35.302	42.270
NLGN4X	44.144	73.064	19.090
NLGN4Y	10.411	15.442	11.080
NLK	61.019	74.396	78.660
NLN	457.361	156.539	451.943
NLRC3	109.611	32.441	22.480
NLRC4	18.717	20.981	19.610
NLRC5	548.533	188.247	210.420
NLRP1	137.026	64.540	59.433
NLRP10	13.478	25.376	30.080
NLRP11	15.122	16.581	15.060
NLRP12	38.928	39.839	27.870
NLRP13	27.200	24.313	32.900
NLRP14	16.300	16.758	22.680
NLRP2	67.667	57.273	72.820
NLRP3	21.922	26.132	21.433
NLRP4	16.244	13.099	15.400
NLRP5	19.944	16.831	25.060
NLRP6	19.044	17.239	36.900
NLRP7	18.722	17.527	14.400
NLRP8	38.133	39.848	33.520
NLRP9	25.500	27.442	56.900
NLRX1	220.278	368.228	163.110
NMB	121.422	162.591	77.540
NMBR	11.478	11.725	10.040
NMD3	369.693	426.168	244.153
NME1	1236.522	1430.292	582.320
NME1-NME2 /// NME2	3017.856	2956.717	2489.820
NME3	225.478	256.228	232.680
NME4	230.411	261.027	198.440
NME5	21.222	30.130	21.780
NME6	102.078	136.409	92.080
NME7	399.917	260.347	1497.870
NMI	650.178	659.457	292.980
NMNAT1	20.593	30.235	29.913
NMNAT2	25.225	31.108	25.915
NMNAT3	79.783	93.725	53.200
NMRAL1	330.094	255.903	314.070
NMT1	234.467	212.679	179.880
NMT2	80.414	126.918	46.195
NMU	341.589	552.770	148.620
NMUR1	31.367	41.095	109.500
NMUR2	28.844	32.650	17.720
NNAT	71.767	77.459	178.000
NNMT	2707.500	1883.267	762.770
NNT	65.239	80.939	56.245
NOB1	574.833	429.699	234.240
NOBOX	30.911	22.713	23.820
NOC2L	112.478	114.557	107.580
NOC3L	353.733	366.973	208.300
NOC4L	111.711	116.813	148.220
NOD1	166.861	99.492	52.070
NOD2	158.511	248.749	58.560
NODAL	30.717	29.345	27.780
NOG	11.633	14.711	11.500
NOL10	163.133	184.116	150.330
NOL11	703.156	543.337	127.260
NOL12	78.956	84.431	153.820
NOL12 /// TRIOBP	476.033	382.324	237.440
NOL3	121.089	149.971	155.855
NOL4	13.850	15.376	12.360
NOL6	77.725	72.350	93.915
NOL7	634.437	774.000	690.520
NOL8	337.233	392.282	138.720
NOL9	231.107	193.098	157.100
NOLC1	508.315	464.849	337.600
NOM1	93.400	90.537	65.980
NOMO1 /// NOMO2 /// NOMO3	786.656	661.197	718.907
NONO	1344.211	1345.161	1071.307
NOP10	1652.500	1925.370	845.060
NOP14	200.033	205.705	100.800
NOP16	184.864	196.477	439.165
NOP2	364.311	195.509	132.480
NOP56	453.861	379.875	301.510
NOP58	1010.667	630.008	397.080
NOS1	31.469	33.493	24.827
NOS1AP	53.683	40.083	46.200
NOS2	36.278	32.335	31.460
NOS3	33.311	42.997	81.360
NOSIP	468.022	379.819	339.520
NOSTRIN	50.422	60.100	65.060
NOTCH1	180.772	136.902	257.500
NOTCH2	848.208	1204.462	1055.170
NOTCH2NL	1794.917	587.310	664.330
NOTCH3	280.000	258.499	1044.720
NOTCH4	48.289	61.532	77.540
NOTUM	83.933	65.365	71.400
NOV	139.189	124.938	44.140
NOVA1	55.539	68.015	13.980
NOVA2	52.794	52.386	96.050
NOX1	26.808	25.004	22.965
NOX3	12.667	10.647	10.260
NOX4	13.783	24.575	12.310
NOX5	48.339	47.595	24.190
NOXA1	108.767	88.069	127.360
NOXO1	34.700	35.601	46.200
NPAS1	34.967	34.013	88.440
NPAS2	40.722	53.497	63.932
NPAS3	16.379	16.594	15.713
NPAS4	26.383	24.527	25.540
NPAT	61.667	79.971	70.727
NPB	83.144	83.901	112.080
NPBWR1	27.867	24.276	43.260
NPBWR2	12.133	12.101	9.560
NPC1	164.567	280.493	175.370
NPC1L1	25.922	21.779	21.787
NPC2	1799.178	2448.260	1519.720
NPCDR1	25.511	18.112	13.500
NPDC1	283.256	292.373	249.820
NPEPL1	111.050	100.517	91.035
NPEPPS	473.833	592.857	320.713
NPFF	74.772	50.902	31.780
NPFFR1	67.344	51.781	30.580
NPFFR2	12.889	16.618	13.420
